run_id,alpha,awc,canmx,cn2,cn3_swf,epco,esco,lat_len,latq_co,perco,petco,revap_co,surlag
11820,186.54,6.26684,2.6589,13.3259,58.5936,72.5497,80.0034,52.0522,12.6659,25.202,104.98,21.3201,40.0491
11821,6.76198,43.8496,11.2097,165.304,31.5062,48.7667,18.5309,23.7789,2.19309,88.9884,53.9587,95.8203,183.808
11822,81.2652,3.70462,73.2448,42.7642,27.6337,5.12179,9.42463,3.5984,11.3679,3.82377,109.006,134.209,11.9378
11823,26.619,16.4607,8.46183,12.4654,12.1364,7.33218,37.654,7.55,15.5625,72.9895,35.9887,1.56249,51.5085
11824,156.488,66.0433,21.3943,65.5099,46.1723,3.77617,3.55508,2.3679,3.55587,1.39845,2.45618,5.55737,32.4778
11825,13.2875,43.6426,6.27709,33.5955,172.067,14.9387,1.69681,38.2702,31.6988,5.28923,49.638,39.2667,3.30972
11826,114.936,1.55621,30.7822,9.3864,1.0691,131.268,40.1393,56.2618,18.149,191.024,47.1346,144.389,24.2885
11827,101.933,44.0019,132.533,28.2029,7.07277,29.0832,1.05668,18.4006,8.07367,66.0339,123.108,12.2716,9.82978
11828,42.1263,8.62751,2.90325,23.1756,2.04114,17.7405,114.259,5.49284,7.88762,16.4826,6.86101,7.2015,4.74539
11829,8.83792,1.28637,14.4681,49.8023,151.334,15.2959,15.7897,139.71,6.89833,38.0595,1.86212,2.21473,38.1013
11830,2.0783,14.1494,8.06958,180.423,13.9062,15.1461,20.8643,8.98492,111.904,3.00941,10.5179,14.2469,39.2625
11831,77.4568,94.113,88.2023,4.22638,1.93296,17.3078,2.9413,1.96175,4.83703,117.47,20.1736,10.2479,1.15256
11832,64.6733,86.1976,1.21718,5.07863,11.6627,32.6748,112.093,2.22704,82.7706,1.8771,27.0208,75.3185,93.2048
11833,19.4663,1.77569,19.6726,53.9145,21.1736,80.5134,2.1722,2.70008,7.19217,2.50152,1.15154,22.3781,6.37134
11834,13.3252,23.5607,166.011,1.58394,21.7742,15.2418,172.233,25.6847,123.505,14.6755,90.2121,3.26354,29.067
11835,23.9028,2.22591,1.10281,47.4692,8.54755,6.21577,79.9564,24.5681,44.9518,17.4525,102.29,12.1944,26.9637
11836,115.146,96.1653,6.2227,102.796,2.37874,31.3221,2.35719,7.44788,13.4387,9.0659,86.4264,88.4007,4.12264
11837,27.0517,38.8981,14.1947,5.76339,23.5673,138.157,21.0725,50.8284,28.885,178.95,29.1152,133.426,4.08557
11838,1.69669,7.7918,1.01217,6.82175,40.2019,180.216,1.34098,66.2541,5.18289,19.1908,2.56758,12.7401,7.50514
11839,122.168,6.34081,28.2754,82.849,81.3344,109.188,10.9579,1.70623,7.73441,6.98719,3.83506,179.685,6.56837
11840,8.72701,1.94593,20.5189,4.44421,2.20352,2.14002,129.424,21.7026,5.47202,5.58523,4.86945,13.526,60.9137
11841,1.10873,1.61581,1.12036,2.90759,3.9464,47.2972,3.04956,13.538,49.0812,79.0016,21.0745,13.5977,3.54717
11842,1.00664,12.1269,19.9015,1.75428,6.33796,3.19195,1.439,4.47479,24.3233,163.473,1.10974,1.35666,46.3589
11843,37.5162,12.1654,117.249,68.1624,34.766,160.319,137.596,20.5213,1.24606,33.041,6.94256,1.06164,144.087
11844,1.44823,4.34357,5.43135,5.21654,77.0366,25.1952,138.807,13.021,37.9078,1.41991,12.9134,13.9269,29.6437
11845,98.6132,1.60433,5.98543,2.27835,10.5481,73.4057,35.4981,87.7604,1.2862,6.35038,2.90105,1.20581,10.4438
11846,141.862,31.5315,6.19576,65.5516,7.61189,10.1492,4.76913,10.034,9.37918,4.71146,5.96085,1.17734,9.36215
11847,4.49357,5.95123,49.7418,89.2429,8.22587,1.89106,1.96563,1.76351,1.67445,54.5279,12.6577,5.11644,62.1159
11848,2.42874,2.44166,32.8051,64.1524,39.3413,8.70902,1.43499,179.33,3.2352,20.7276,2.37557,15.6983,39.2188
11849,4.13657,16.5552,59.5873,51.2088,35.1831,177.294,44.88,12.5747,5.44808,9.13568,43.34,98.1694,11.7374
11850,196.74,2.92022,2.36035,26.9793,181.603,1.03961,102.513,33.5419,10.1678,17.3977,3.24367,48.7521,78.4342
11851,54.2534,35.7099,18.2078,40.4381,2.45166,3.44668,11.0824,2.31334,13.1491,23.1746,13.0113,36.2898,3.21092
11852,1.18455,1.01089,4.25034,20.3549,18.3374,2.00819,28.8984,1.71183,1.27565,70.1912,26.9965,49.9888,4.54247
11853,1.54188,1.89352,62.571,45.3298,1.75856,24.9731,7.02421,16.9668,1.4879,14.2991,8.12131,11.7226,3.73006
11854,23.9678,135.593,181.239,137.042,2.37095,72.1825,78.6632,126.523,7.66854,4.56453,4.01715,17.1182,2.96119
11855,187.278,1.74173,7.44806,40.0102,14.1068,21.7337,34.1894,8.55991,3.42565,3.13586,7.28356,1.4411,64.8726
11856,10.4208,1.49456,16.8995,38.4871,2.20377,3.13827,9.83339,4.79033,55.4446,47.6069,155.752,77.8477,121.265
11857,1.93408,2.94083,6.65494,1.17512,10.9073,3.35086,1.86658,8.05308,165.824,116.677,102.125,132.531,165.224
11858,9.85482,81.5394,31.4457,8.98215,8.21212,32.5481,9.98599,2.57463,170.589,1.61584,5.49401,9.37674,6.085
11859,6.57053,3.8406,2.71465,88.3696,187.173,18.3922,4.50383,4.3888,14.1868,179.776,190.191,78.3217,22.4831
11860,191.759,2.56832,1.45474,1.44071,19.7198,11.4113,24.409,5.15272,12.0883,1.48298,2.57874,93.2916,193.983
11861,17.0239,5.68103,21.2032,15.4176,83.6733,20.3854,10.0341,49.8973,18.9928,18.2831,28.5506,3.39274,3.61278
11862,3.75554,3.1082,50.811,187.686,5.84355,15.3628,1.49563,4.39684,67.2735,113.175,8.9388,2.00262,180.536
11863,76.524,144.907,76.6443,16.1657,107.216,22.3817,90.2459,3.51647,4.48284,9.44633,22.5303,28.7575,83.7957
11864,1.16035,36.3471,10.6046,74.2276,2.08831,26.7573,8.21251,56.9388,36.9863,9.45427,3.72451,1.54402,12.3848
11865,123.366,2.84766,157.496,92.4784,119.887,17.5204,6.82215,1.69121,24.0398,49.7684,43.5873,11.08,4.80974
11866,30.1037,4.48524,1.27012,3.05894,1.01691,4.45826,17.2065,72.0414,4.31168,7.90493,9.3037,2.30688,3.34783
11867,21.1522,2.33111,1.27476,8.21206,6.68931,1.1015,2.44779,43.2447,3.1456,6.72323,1.22352,50.8306,109.628
11868,92.7021,82.3058,11.3847,1.97914,6.58358,76.576,1.63765,5.86353,18.828,3.86441,8.1425,49.0355,28.8391
11869,17.5037,1.18007,36.0281,123.879,20.4358,148.83,107.391,3.61674,113.052,91.2449,2.36947,16.2764,103.5
11870,105.822,2.34009,26.6821,50.9379,40.2652,40.3759,2.393,2.60436,41.3699,15.369,7.28147,27.3265,32.9282
11871,22.7551,46.3236,7.26279,21.9956,7.02469,23.7786,4.91598,4.26826,2.88393,1.35171,3.60389,3.90898,37.6947
11872,20.3735,3.01772,1.50728,21.4164,2.3627,20.4419,81.879,22.9385,20.3736,4.96325,26.878,7.39835,165.811
11873,17.9218,8.88765,3.43533,168.886,2.47241,149.733,2.28439,2.43512,2.88232,4.78337,28.959,194.292,1.4647
11874,56.1355,9.25326,23.1549,112.547,98.7908,4.17344,71.4104,23.1448,154.478,92.2036,49.0437,13.7942,2.76805
11875,38.2967,20.3013,1.76433,1.56309,82.1466,12.8747,44.714,54.9382,67.0919,76.4034,57.8774,13.3751,122.047
11876,10.1684,1.4446,2.85245,56.7553,28.6189,1.37432,24.088,112.371,15.3682,1.61132,2.34719,4.13863,5.1656
11877,2.22975,19.8033,50.2167,1.97832,90.9466,5.05688,59.0781,1.86467,46.7801,18.6719,20.003,9.43885,1.23354
11878,16.9161,29.1179,11.2436,52.1614,64.7864,1.19556,14.489,15.2106,138.365,12.6135,61.1866,23.0976,25.8776
11879,4.01345,40.4538,9.27513,165.163,177.1,3.18258,1.19897,15.2053,4.73634,2.96158,97.9469,2.03608,1.75929
11880,111.216,118.041,1.55156,194.486,4.24839,2.13525,12.5096,49.2026,4.2176,157.573,30.458,166.132,51.6522
11881,1.49599,26.1653,14.7379,6.22946,19.525,192.78,8.7025,3.44141,10.3535,70.7889,5.03986,2.22968,4.21485
11882,54.3081,5.94482,1.39655,15.7841,33.879,194.253,5.21708,60.7352,18.2421,40.3259,13.8241,64.9492,4.25044
11883,1.33273,4.58984,37.3866,10.6942,2.79191,4.49566,55.8063,6.1653,22.0634,1.10606,1.87266,23.1456,29.0701
11884,2.6267,26.9003,2.32898,8.15409,5.96005,1.67774,20.4374,1.01484,7.01763,1.10489,2.00902,143.624,3.20916
11885,7.78066,30.0001,33.3439,7.3143,3.21743,16.9148,65.8388,17.5421,6.62408,6.53585,128.123,1.33798,1.60521
11886,1.61229,115.36,12.7168,1.63453,95.5015,10.564,49.8193,6.86729,1.60839,10.584,52.169,82.1051,31.3647
11887,178.898,7.12896,1.78627,56.7633,64.5965,3.63877,1.19915,76.5185,14.5032,15.8917,3.93632,3.70233,85.5641
11888,85.3879,18.5054,50.8498,148.518,102.646,30.7336,14.9501,166.128,30.7672,1.30759,99.0486,8.78589,8.11347
11889,23.6546,118.788,10.2708,8.70491,5.93181,7.60988,1.44122,10.9153,91.9331,20.5488,98.0219,22.0894,2.4237
11890,80.8825,14.1813,19.7922,7.92175,144.568,53.7952,18.7438,5.259,11.4729,65.5138,5.72984,13.0486,4.00993
11891,103.755,5.1819,123.864,29.7576,1.6753,14.4852,7.03172,51.6278,9.09759,1.05235,123.146,141.061,161.878
11892,12.468,45.9208,50.9769,19.2524,2.56151,163.171,9.07716,13.8056,48.3025,3.50267,9.88946,7.83632,71.8621
11893,2.57702,176.15,2.48874,72.4862,149.867,132.724,8.85596,49.7472,24.9523,83.8306,7.0073,30.6614,3.53829
11894,11.8541,1.05362,123.018,15.7418,1.17799,2.56645,149.397,2.79009,13.389,2.9387,175.553,26.9047,9.75546
11895,4.65166,176.429,6.60918,1.07826,104.27,85.03,4.66469,4.0142,24.0873,37.0134,12.4291,12.9944,125.576
11896,59.4117,3.91632,1.58915,3.23138,44.9632,5.44682,80.9505,21.6979,191.4,5.04697,33.394,25.0012,2.12521
11897,182.826,1.20971,1.91073,16.1827,10.6416,53.6617,2.40991,96.1856,55.4835,81.9365,57.1528,10.8361,1.51705
11898,181.939,36.7814,15.6684,3.20758,2.14562,4.33778,25.2659,137.725,186.29,47.9904,13.0514,15.1585,58.1313
11899,66.0893,1.04925,3.65832,25.2988,15.7615,62.8612,36.099,23.5041,2.13662,44.3382,3.75133,26.0029,10.1907
11900,171.628,3.14834,1.08398,2.12701,103.922,86.5955,15.4366,67.5768,8.34105,13.2023,3.93095,139.459,6.5881
11901,2.04901,11.9995,11.0252,9.23376,195.244,5.68487,36.5581,30.7733,72.7089,4.77215,79.1355,3.19416,3.58544
11902,22.3748,72.0699,15.2399,127.525,179.972,3.15707,123.393,139.149,25.2312,24.1049,90.2852,2.41521,58.0296
11903,36.2952,79.3836,4.14533,7.42725,10.7071,1.39988,8.07735,8.26496,6.42773,10.1408,2.06822,12.6306,185.814
11904,3.95897,13.2649,1.42552,4.90014,35.2162,34.3987,2.5631,23.6195,67.4554,193.129,106.169,9.32251,11.0356
11905,50.4266,8.82682,23.0866,3.85903,6.44056,8.88588,29.2478,18.9361,10.0696,3.42355,50.9965,3.18014,47.9957
11906,3.7922,27.5798,2.97335,12.6877,82.5594,19.4302,3.15469,1.43522,123.404,69.4405,1.76952,21.9339,135.988
11907,8.83565,7.49161,47.3345,62.4044,21.3187,122.543,6.33511,3.92973,12.2983,35.1288,7.12772,40.4857,1.10516
11908,5.06915,6.23098,1.76464,4.53516,20.9478,121.096,3.83073,1.53062,7.51785,4.99395,127.637,1.34675,1.41457
11909,9.95814,4.49942,6.58378,2.0434,33.3672,98.3159,143.842,133.92,161.035,8.97639,127.733,5.75157,6.58205
11910,5.18886,10.4713,18.5619,4.43607,6.46125,154.323,16.3941,1.63693,1.12281,55.0617,101.397,1.07612,139.385
11911,9.95392,165.207,18.4109,20.4422,1.14898,15.8244,22.0164,6.92009,4.86495,159.871,57.0963,2.37681,2.58023
11912,1.16275,9.26876,12.0101,2.00581,2.6484,10.1399,2.68108,6.88717,119.819,6.35567,176.481,3.38598,16.6102
11913,1.14266,10.5062,9.05542,1.59171,43.485,8.40757,11.5366,150.248,31.7714,1.50574,3.68382,1.84301,15.0874
11914,96.3998,33.3369,3.85597,8.61542,55.3259,140.669,10.9213,3.91063,9.51333,57.61,2.03895,124.168,66.2839
11915,4.98576,8.47184,71.9925,13.8925,68.0036,78.4409,11.6013,1.2445,23.2957,1.45045,28.1517,5.30587,7.74825
11916,39.865,12.7879,2.47632,27.2596,21.3408,1.08556,18.402,2.39555,124.79,4.04852,20.034,1.8519,22.3244
11917,4.19642,183.821,4.07118,152.046,61.2587,15.681,13.0578,9.54059,51.756,23.5875,53.6849,2.8372,9.60789
11918,16.5687,15.8848,14.01,5.85933,72.0566,157.473,3.90152,26.4882,1.32602,2.29342,2.77716,168.557,105.38
11919,1.34424,8.04775,2.46679,5.93838,8.44035,14.2715,11.5042,2.22679,54.8095,9.51824,8.52146,1.50302,3.20714
11920,79.0508,185.2,15.0915,36.6489,3.57617,1.85358,2.21557,3.2515,1.52258,6.81627,79.4705,6.97494,38.6233
11921,21.0611,33.6267,96.441,4.64182,23.6478,19.8913,196.806,3.73645,74.2049,58.6854,11.404,4.66678,21.1597
11922,99.1824,16.6737,33.5187,6.61569,20.2693,1.97256,6.73455,35.1225,106.865,38.9024,3.07596,108.004,133.816
11923,196.934,13.9373,12.1107,74.6086,47.5682,10.6276,144.796,194.95,41.4448,16.457,7.81639,156.1,3.22979
11924,40.7317,36.8479,95.3363,1.43932,10.5971,1.25759,73.2424,3.76973,72.2689,14.0628,64.555,3.67182,1.66515
11925,1.33074,8.72951,3.02693,7.38569,99.8051,30.3683,61.0329,80.2954,15.4611,12.5556,22.1226,172.883,168.369
11926,24.8989,1.5851,7.49945,69.4948,3.30689,1.95177,55.4148,7.30725,28.1259,7.40795,1.95551,94.1855,32.3902
11927,84.2454,1.69341,85.6176,6.21416,2.01361,86.2581,1.52325,109.544,130.66,165.879,67.2198,98.4459,82.9748
11928,7.07242,40.5711,1.96663,1.1227,72.834,8.08859,31.8101,36.71,9.71927,193.925,46.9125,22.582,1.89111
11929,111.384,1.05476,48.8599,37.9489,3.61315,1.0804,2.28014,10.0168,1.35653,40.613,15.5465,2.14521,1.28374
11930,175.74,53.2937,95.3574,62.5715,1.48164,12.9908,11.7866,18.5523,3.15149,21.5442,10.0338,2.90235,19.6859
11931,16.219,4.7375,2.25699,35.6075,4.70602,31.8706,16.8198,43.055,185.609,4.90969,1.15734,156.608,1.33008
11932,20.8809,12.6275,1.75005,2.08953,13.799,73.8494,5.80222,4.91137,1.23334,143.587,8.58298,6.60888,1.05734
11933,2.87862,6.10969,1.75008,2.82514,24.3094,51.6337,86.3545,17.5183,37.2486,15.4431,6.20878,128.783,32.4627
11934,96.5974,5.86003,97.8367,159.624,3.47452,1.2526,4.1904,18.1792,22.6409,29.2438,2.14076,124.992,11.8371
11935,14.1739,15.5895,30.1393,79.6921,4.17064,3.41139,1.37221,64.7321,1.3893,14.0163,4.35063,76.4665,133.274
11936,1.48275,12.8239,14.1319,16.578,6.16815,5.20614,1.71956,7.13018,97.7529,1.44228,50.7381,8.49506,18.3181
11937,49.8733,3.58187,13.2184,26.605,183.273,16.3523,25.9999,4.23246,23.3057,55.2366,14.8184,33.1839,2.0833
11938,20.7059,3.83765,95.8066,53.4776,7.26767,1.90592,117.703,126.267,55.248,82.0172,1.71467,1.11511,40.5915
11939,3.0888,2.49844,164.615,2.7544,10.1054,5.56167,9.89922,17.3849,149.214,43.4383,12.2912,181.671,1.4158
11940,195.523,55.713,142.252,151.154,60.9297,44.9311,9.69767,1.3352,49.5028,18.6358,9.92677,1.21552,1.02543
11941,9.26069,51.416,1.54508,2.98193,192.977,1.16185,6.10367,101.394,4.63506,141.421,25.1933,29.4135,12.697
11942,56.6492,85.5772,108.965,13.616,187.338,2.60189,117.155,89.46,142.915,5.34697,5.78714,188.514,57.6354
11943,4.71437,39.9032,1.12535,171.99,95.8614,14.4424,9.04268,77.1619,37.0133,96.8597,4.30493,4.18565,7.05953
11944,89.2037,1.19899,49.2838,164.777,8.49356,96.8641,2.20718,40.417,172.535,5.62715,31.3141,1.29494,17.3342
11945,2.43668,34.78,16.0507,4.57677,11.0696,1.39807,149.252,2.43996,30.4164,195.195,26.7415,12.9799,12.0487
11946,16.4547,14.8796,188.944,1.72025,9.74882,9.23468,10.4423,77.886,7.07442,91.2149,5.82785,8.72005,4.60406
11947,3.3278,87.1358,1.4147,104.145,1.14537,62.7161,1.32488,25.7044,3.20551,1.45756,1.19138,97.6524,5.16621
11948,20.3178,1.39037,14.6647,1.50006,2.35209,4.07219,1.92055,8.81794,8.11547,5.65059,83.6141,3.59334,182.274
11949,1.08359,74.4198,34.6198,41.2896,7.24213,26.4897,113.466,48.8898,7.14564,4.08807,2.23056,39.217,11.2404
11950,130.692,8.85523,40.8817,15.0129,41.703,32.0241,134.253,2.00706,117.434,62.2153,1.60866,93.4308,109.556
11951,121.159,3.24136,162.8,4.46939,92.2848,2.59924,8.09747,14.7729,2.0087,1.95422,2.50168,9.93198,5.96271
11952,49.5842,82.8209,1.07504,117.925,8.28694,11.5597,1.13612,186.875,14.4056,2.82906,71.0471,20.9812,2.13574
11953,6.84728,13.3963,156.151,71.8929,1.22255,85.4367,119.734,4.84269,34.4262,45.4857,3.20088,1.1067,12.1993
11954,16.8219,93.7836,14.3703,1.87869,9.88007,1.18901,32.1781,2.27063,98.1137,6.54463,6.86471,1.50589,36.4176
11955,3.63352,97.1906,20.1387,45.9143,1.34051,4.20234,5.2445,15.3087,8.6665,134.224,3.1941,2.99119,2.14355
11956,1.16335,2.02815,184.331,2.4828,3.15582,130.567,4.34256,2.37227,5.82352,7.53211,75.0413,1.32282,197.745
11957,47,2.0609,7.10338,8.42188,101.804,32.0514,3.39595,12.2618,99.2201,1.14446,1.8717,44.185,67.054
11958,1.02934,109.755,43.3506,1.21764,4.51237,7.47537,64.3798,3.3172,57.5232,13.6235,1.58072,3.04535,23.1991
11959,141.183,114.009,66.7303,25.2737,3.02298,3.8824,3.78395,1.77042,22.1911,62.1184,81.4452,172.535,17.1285
11960,76.7873,1.89004,17.4733,1.19948,109.124,127.2,40.2394,5.96207,3.81194,95.7156,64.3339,182.112,21.5362
11961,142.138,6.38475,2.37777,194.758,13.2104,191.733,40.3652,38.8795,7.43346,1.0395,89.9207,26.3775,90.7102
11962,59.8911,11.9625,96.6307,30.3873,7.94416,42.5551,184.978,5.77318,17.1339,5.62784,2.39302,1.73359,6.06628
11963,17.9724,5.36994,38.7196,4.54903,12.0971,60.4394,85.9238,138.472,133.51,111.65,2.59071,11.5482,4.96848
11964,78.9709,9.01574,122.418,1.23534,13.5396,1.98395,2.01136,8.80729,109.798,14.2631,11.4314,2.43784,4.57483
11965,7.61621,39.0204,15.3988,1.25145,25.8076,26.7101,4.85048,12.4038,3.47776,19.0315,2.13776,142.679,1.15704
11966,6.55217,41.0159,1.82121,1.19722,2.2797,27.2472,31.1006,160.275,38.4916,5.27042,37.4453,126.808,1.55305
11967,174.484,5.45348,196.25,4.55494,35.877,189.09,9.86578,1.72831,14.6467,14.6189,4.99044,32.2664,58.3395
11968,28.2506,25.4867,1.42466,2.58539,1.18857,149.373,114.422,21.428,2.5182,1.10116,6.74477,12.561,11.8272
11969,27.8119,1.57189,3.21135,18.9192,109.258,14.0945,11.2307,75.5691,5.97647,16.5703,18.7256,20.7706,21.7116
11970,16.4148,31.4479,5.37723,151.644,7.66846,11.9744,15.856,6.91905,71.792,4.29009,2.77143,7.15299,1.53805
11971,119.912,4.3415,20.3849,103.173,84.4782,27.9885,2.16818,1.10467,2.16874,4.14061,2.17237,67.6607,158.551
11972,6.62972,17.7953,6.47805,19.5706,42.6028,179.235,3.90963,6.01463,35.468,19.0784,4.27614,93.707,8.05918
11973,48.7582,9.98178,62.9553,2.80194,17.6048,4.60223,39.5997,2.78984,56.7405,37.7446,62.0404,1.80102,25.5202
11974,1.43088,5.57126,2.22909,9.27005,4.31158,99.1943,2.37358,55.3531,163.802,38.8305,2.87616,2.58839,154.411
11975,23.7006,7.37397,9.0099,1.24504,2.43167,6.97285,11.2135,26.2993,10.4705,10.4257,2.96472,23.3745,2.72795
11976,16.0301,7.99211,8.62624,8.49274,13.6404,37.1776,22.2399,16.7919,4.76826,14.2707,17.8821,3.5412,4.50215
11977,41.5448,1.00414,6.96353,23.9308,3.31757,4.19343,15.0895,180.702,36.0409,11.7907,6.10736,6.42695,3.86459
11978,139.354,144.03,93.458,41.0671,15.9558,11.5882,3.34559,40.6571,2.30993,1.30792,4.37391,49.6305,1.61229
11979,12.4907,21.7372,102.535,195.679,110.965,5.24656,50.6296,9.3888,27.5989,1.73474,1.21202,35.8222,163.766
11980,20.2386,27.8064,1.35507,52.381,1.0753,2.80673,42.5136,2.15685,18.8464,30.3067,14.4393,55.5527,5.13021
11981,3.90949,168.096,3.66628,121.183,2.86616,1.61379,1.8046,83.1444,142.121,27.1847,55.279,42.2607,1.23949
11982,29.5498,5.60436,8.97287,13.4731,2.64911,7.09343,2.67813,1.59223,8.72159,39.4492,60.4909,20.5985,114.436
11983,22.8724,61.4967,26.0772,4.38657,126.214,1.96789,11.8078,2.46143,2.35344,3.50077,47.9636,67.5068,64.8567
11984,170.489,1.26195,1.24504,10.0548,92.2217,76.3469,60.2514,6.31512,145.044,16.8194,1.72581,57.9091,1.00518
11985,40.8828,1.20497,7.38951,1.32777,48.4737,76.826,33.0606,5.48439,2.81943,44.4721,13.8378,95.0826,1.1442
11986,73.3792,8.54584,2.20559,7.67343,1.17511,55.3098,1.98107,20.4694,1.16406,175.476,12.676,33.1843,21.3515
11987,5.08267,92.1269,5.96091,1.02269,15.1658,5.60704,2.43201,9.8021,8.36585,127.347,32.6955,51.1984,83.1645
11988,1.66089,1.10243,5.43493,2.83529,16.4378,57.3205,2.60575,71.5,2.07322,3.31192,9.07625,42.7599,3.9914
11989,32.0706,1.14584,1.53824,40.479,86.6946,11.659,34.9614,4.54507,45.4713,1.83998,10.2762,10.1298,4.40951
11990,4.21807,50.661,23.7216,88.0803,10.6086,10.7798,1.38399,18.0748,11.0114,4.02007,73.68,3.98413,4.01211
11991,6.32854,2.1817,60.272,151.797,3.43546,121.973,138.572,191.031,165.912,5.72297,195.513,78.5669,145.625
11992,4.31101,47.9736,2.95512,109.9,20.6995,14.916,51.5376,4.03001,170.033,2.80488,8.77067,31.7474,31.3098
11993,196.513,14.4585,13.6045,1.97935,43.8501,7.76991,7.34899,3.10089,2.18973,168.985,10.4008,182.91,2.57581
11994,29.5183,2.86045,25.8029,68.8631,56.6092,2.72075,1.37759,37.8073,2.07571,32.6535,4.50938,93.7215,4.60844
11995,63.6302,128.117,8.16806,3.04957,33.4401,9.85218,80.1774,44.2935,19.853,137.9,103.508,2.06075,1.31408
11996,79.403,2.02819,77.2117,66.0734,12.5844,1.76384,23.2708,171.183,73.969,47.9971,1.00036,8.03109,124.788
11997,3.61489,3.8979,24.4079,39.771,5.26234,7.25316,3.46549,189.541,66.908,3.80834,7.43871,175.338,1.03226
11998,11.9061,5.0987,62.1171,1.31975,36.6375,15.5116,4.05602,56.9019,10.8002,41.841,178.753,1.03569,16.6458
11999,2.49814,162.442,12.8729,1.22033,2.51215,20.9509,17.3411,1.75989,18.1685,2.21366,8.79978,37.0858,1.87077
12000,2.03125,14.3038,22.9214,11.7278,98.9961,3.75548,1.97739,90.6435,15.7045,3.35725,189.261,15.2463,14.4318
12001,2.05864,4.32761,3.08184,24.9622,14.7752,7.51,1.42458,25.9583,159.438,1.5639,3.7352,3.66165,4.33546
12002,10.8962,4.43676,1.3003,1.52893,11.812,8.13425,2.41513,14.2894,1.15148,4.31642,17.8892,1.09648,41.6484
12003,1.11772,2.59026,3.25015,21.6321,131.935,78.4117,7.84808,113.578,1.15194,68.5612,8.56171,8.60559,32.3957
12004,6.40713,1.60571,4.50162,68.4045,3.00633,26.7077,9.14018,102.359,6.36425,1.16609,7.39254,1.593,1.32421
12005,124.474,26.3447,134.289,60.0324,1.52589,3.62712,8.59479,124.202,11.8117,8.85193,18.1836,12.0151,97.152
12006,12.0834,146.82,2.66469,19.6272,24.704,1.51512,4.86857,1.53267,115.416,29.7627,122.494,21.289,19.5037
12007,1.48283,24.0118,13.4237,28.6352,46.3306,17.7254,46.2129,1.94191,36.9666,98.1215,8.98622,5.85979,3.44101
12008,20.4171,15.4892,15.4157,1.92787,1.33834,20.8522,18.8874,2.8815,21.0579,108.086,11.4379,47.5425,1.53454
12009,28.8605,2.24949,41.5664,7.26738,5.06956,4.93572,51.9435,6.50183,2.73475,4.62219,12.7267,11.8416,48.4515
12010,1.60561,136.826,5.35163,26.5676,24.9326,19.7123,1.89299,8.11525,1.01997,6.51282,171.464,2.04886,3.46656
12011,18.9921,3.22757,3.19518,1.05228,183.16,105.708,30.9969,57.8287,5.31768,5.20582,46.5989,17.7811,2.75539
12012,65.3573,29.6277,1.47754,3.45391,9.9769,2.2649,1.07398,14.7889,4.11147,1.66888,6.53629,10.9469,1.98093
12013,3.23224,142.02,4.14356,23.2314,134.466,3.41636,34.0251,99.8545,3.95102,10.5203,29.6459,1.13751,3.20702
12014,9.17186,66.0993,128.74,93.5534,5.39561,24.0066,1.56007,13.7832,12.4943,25.086,1.28508,16.3537,2.56514
12015,3.75148,5.54096,6.39719,5.78092,9.02087,1.19212,114.955,8.06515,2.593,15.0846,42.8886,11.0566,125.886
12016,4.68764,96.2168,3.73916,51.5496,1.12792,2.87596,36.9301,13.5135,3.61509,120.201,125.584,27.3948,2.82921
12017,70.2299,102.472,11.8692,1.31013,1.12752,66.5377,44.6679,24.9025,163.181,27.069,27.7466,6.15132,16.9088
12018,12.3317,1.49669,1.95817,8.59095,1.76452,29.2757,25.6287,9.52312,3.84015,53.1781,1.62914,34.6372,1.38785
12019,4.17399,13.3395,95.0672,1.91854,3.47036,1.11129,3.79027,1.73937,18.803,26.1607,82.6232,45.1222,20.9303
12020,4.54536,9.96962,17.1956,6.60632,59.0985,18.0025,76.4162,23.4434,1.20953,9.09452,77.5661,28.1655,62.8943
12021,52.7011,92.369,7.48927,6.03761,7.02735,27.8227,5.75843,115.755,1.76842,85.4879,11.5744,14.2866,1.08228
12022,11.3021,2.42767,66.1427,160.54,2.86074,1.29483,100.09,154.824,2.21965,4.08151,3.69862,36.3651,17.1628
12023,5.05683,42.7972,3.72836,9.03187,59.3623,39.6452,1.32188,137.185,1.42847,54.653,1.9914,141.941,10.8795
12024,5.49132,16.4942,2.41885,33.1473,102.694,194.375,20.0773,2.13087,10.7056,22.6166,136.481,85.3981,2.22834
12025,1.82042,5.32517,11.2344,11.0539,1.39466,7.11414,4.54354,3.98834,7.99558,1.16202,103.465,5.53964,2.22621
12026,1.88094,128.611,1.20958,3.27629,1.49871,2.52572,112.586,6.39016,2.05968,1.21342,8.36172,70.7359,69.0694
12027,1.44176,18.1048,162.302,2.18993,7.53373,3.93398,1.16595,7.10307,34.922,12.7281,13.3745,194.186,13.7649
12028,39.5506,4.274,55.9522,2.09713,57.4164,18.7968,3.09818,1.38701,6.55371,12.7186,1.81251,9.26561,58.3872
12029,30.8453,1.5318,96.3245,64.4604,47.2145,17.4625,51.0621,198.93,11.9115,1.23896,106.634,9.83336,1.22573
12030,65.5491,2.61705,105.64,189.215,2.57051,19.8646,23.6012,42.5579,25.1402,93.9397,159.238,26.7016,194.388
