real_name,obd_irr_paddy_20160531,obd_irr_paddy_20160630,obd_irr_paddy_20160731,obd_irr_paddy_20160831,obd_irr_paddy_20160930,obd_irr_paddy_20170531,obd_irr_paddy_20170630,obd_irr_paddy_20170731,obd_irr_paddy_20170831,obd_irr_paddy_20170930,obd_irr_paddy_20180531,obd_irr_paddy_20180630,obd_irr_paddy_20180731,obd_irr_paddy_20180831,obd_irr_paddy_20180930,obd_irr_paddy_20190531,obd_irr_paddy_20190630,obd_irr_paddy_20190731,obd_irr_paddy_20190831,obd_irr_paddy_20190930,obd_irr_paddy_20200531,obd_irr_paddy_20200630,obd_irr_paddy_20200731,obd_irr_paddy_20200831,obd_irr_paddy_20200930,obd_irr_paddy_20210531,obd_irr_paddy_20210630,obd_irr_paddy_20210731,obd_irr_paddy_20210831,obd_irr_paddy_20210930,obd_irr_paddy_20220531,obd_irr_paddy_20220630,obd_irr_paddy_20220731,obd_irr_paddy_20220831,obd_irr_paddy_20220930
186,431.246,470.476,633.655,535.328,178.614,449.082,464.561,620.693,538.055,159.441,432.163,431.47,645.958,567.485,168.148,432.043,461.799,640.851,567.042,170.664,402.239,442.839,602.216,567.566,175.008,421.711,422.397,589.523,525.959,146.323,437.689,468.183,623.432,599.627,182.467
187,433.704,472.962,635.692,537.161,179.464,451.54,467.098,622.636,540.24,160.176,434.303,434.127,648.245,570.282,168.885,434.466,464.135,643.071,569.355,171.495,404.412,445.264,604.076,569.951,175.786,423.812,424.431,591.372,527.852,146.96,440.461,470.694,625.33,603.439,183.597
188,434.468,473.735,636.32,537.665,179.703,452.304,467.887,623.108,540.693,160.381,434.969,434.953,648.915,570.603,169.091,435.149,464.862,643.722,569.841,171.728,405.088,446.019,604.633,570.457,175.995,424.466,425.016,591.9,528.239,147.149,441.325,471.481,625.874,603.803,183.826
189,431.697,470.933,634.035,535.772,178.824,449.533,465.027,621.125,538.695,159.612,432.556,431.958,646.398,568.542,168.311,432.446,462.228,641.279,567.744,170.874,402.638,443.284,602.593,568.268,175.193,422.097,422.74,589.885,526.511,146.468,438.198,468.642,623.803,601.165,182.824
190,431.284,470.515,633.704,535.298,178.604,449.121,464.6,620.737,538.063,159.477,432.197,431.512,646.007,567.389,168.164,432.077,461.835,640.899,567.035,170.731,402.273,442.878,602.312,567.512,175.016,421.744,422.429,589.553,525.955,146.357,437.732,468.231,623.475,599.552,182.506
191,431.383,470.615,633.767,535.406,178.649,449.22,464.703,620.793,538.133,159.473,432.283,431.619,646.082,567.55,168.183,432.166,461.929,640.973,567.118,170.694,402.361,442.975,602.313,567.655,175.043,421.828,422.502,589.624,526.027,146.351,437.844,468.323,623.534,599.697,182.501
192,431.537,470.771,633.899,535.653,178.77,449.373,464.861,620.994,538.562,159.568,432.417,431.785,646.247,568.382,168.265,432.303,462.075,641.133,567.605,170.827,402.496,443.126,602.476,568.121,175.145,421.96,422.618,589.761,526.396,146.429,438.017,468.479,623.678,600.954,182.76
193,431.222,470.452,633.661,535.461,178.682,449.059,464.537,620.72,538.261,159.482,432.143,431.445,645.952,567.957,168.172,432.022,461.776,640.845,567.299,170.745,402.219,442.816,602.24,567.796,175.047,421.691,422.38,589.514,526.14,146.357,437.662,468.161,623.43,600.392,182.623
194,431.544,470.778,633.919,535.664,178.774,449.38,464.869,620.946,538.478,159.566,432.423,431.793,646.243,568.171,168.26,432.309,462.082,641.127,567.531,170.835,402.503,443.133,602.465,568.033,175.136,421.966,422.625,589.749,526.328,146.429,438.025,468.49,623.669,600.659,182.727
195,431.35,470.581,633.739,535.323,178.608,449.186,464.668,620.768,538.024,159.449,432.254,431.582,646.05,567.363,168.164,432.136,461.898,640.943,566.996,170.658,402.331,442.941,602.288,567.536,175.017,421.8,422.476,589.6,525.939,146.332,437.806,468.289,623.507,599.466,182.45
196,431.131,470.36,633.563,535.187,178.547,448.968,464.442,620.61,537.886,159.398,432.063,431.346,645.854,567.216,168.106,431.94,461.69,640.752,566.851,170.609,402.138,442.726,602.139,567.372,174.958,421.613,422.309,589.439,525.816,146.287,437.559,468.067,623.345,599.274,182.384
197,431.269,470.5,633.702,535.301,178.613,449.106,464.585,620.736,538.101,159.496,432.183,431.496,646.002,567.415,168.168,432.064,461.821,640.894,567.076,170.775,402.26,442.864,602.352,567.51,175.021,421.731,422.419,589.542,525.973,146.378,437.715,468.221,623.474,599.613,182.542
198,431.128,470.357,633.595,535.401,178.661,448.964,464.439,620.737,538.364,159.507,432.061,431.343,645.901,568.147,168.169,431.938,461.687,640.791,567.4,170.81,402.135,442.724,602.27,567.813,175.045,421.61,422.31,589.469,526.203,146.377,437.556,468.072,623.4,600.743,182.705
base,431.288,470.519,633.689,535.417,178.658,449.124,464.604,620.723,538.169,159.467,432.2,431.516,645.998,567.715,168.171,432.081,461.839,640.889,567.19,170.705,402.276,442.881,602.246,567.697,175.036,421.747,422.429,589.554,526.06,146.345,437.736,468.226,623.465,599.974,182.541
