real_name,obd_irr_paddy_20160531,obd_irr_paddy_20160630,obd_irr_paddy_20160731,obd_irr_paddy_20160831,obd_irr_paddy_20160930,obd_irr_paddy_20170531,obd_irr_paddy_20170630,obd_irr_paddy_20170731,obd_irr_paddy_20170831,obd_irr_paddy_20170930,obd_irr_paddy_20180531,obd_irr_paddy_20180630,obd_irr_paddy_20180731,obd_irr_paddy_20180831,obd_irr_paddy_20180930,obd_irr_paddy_20190531,obd_irr_paddy_20190630,obd_irr_paddy_20190731,obd_irr_paddy_20190831,obd_irr_paddy_20190930,obd_irr_paddy_20200531,obd_irr_paddy_20200630,obd_irr_paddy_20200731,obd_irr_paddy_20200831,obd_irr_paddy_20200930,obd_irr_paddy_20210531,obd_irr_paddy_20210630,obd_irr_paddy_20210731,obd_irr_paddy_20210831,obd_irr_paddy_20210930,obd_irr_paddy_20220531,obd_irr_paddy_20220630,obd_irr_paddy_20220731,obd_irr_paddy_20220831,obd_irr_paddy_20220930
186,432.847,472.096,634.946,536.398,179.103,450.683,466.213,621.845,538.789,159.697,433.557,433.199,647.26,568.574,168.451,433.474,463.32,642.125,567.946,170.73,403.654,444.409,602.864,568.842,175.34,423.08,423.749,590.688,526.572,146.502,439.495,469.726,624.622,600.764,182.702
187,418.783,457.85,623.514,527.011,174.887,436.612,450.669,611.603,529.394,156.224,421.299,417.727,634.655,558.218,164.685,420.711,449.927,629.827,557.977,167.307,391.231,430.102,593.387,557.683,171.447,411.049,412.515,579.816,518.287,143.489,423.59,454.452,614.173,587.972,178.325
188,393.243,431.828,602.497,509.94,167.197,409.743,424.795,592.724,511.396,149.828,398.966,389.439,611.362,538.381,157.631,397.548,424.188,607.09,539.439,160.974,360.883,403.823,575.565,537.083,164.201,388.395,389.32,559.894,502.642,137.354,394.6,424.897,593.314,563.02,169.922
189,430.911,470.138,633.392,535.242,178.582,448.747,464.215,620.546,537.725,159.255,431.872,431.107,645.544,567.733,167.958,431.744,461.479,640.453,566.868,170.317,401.944,442.5,601.585,567.574,174.841,421.425,422.115,589.296,525.596,146.109,437.311,467.756,623.221,599.908,182.255
190,432.296,471.539,634.499,535.974,178.906,450.132,465.645,621.444,538.558,159.616,433.078,432.605,646.847,568.082,168.371,432.981,462.797,641.72,567.539,170.693,403.168,443.871,602.756,568.327,175.241,422.609,423.345,590.29,526.39,146.451,438.873,469.217,624.211,600.152,182.627
191,432.912,472.162,634.999,536.426,179.115,450.748,466.281,621.892,538.812,159.71,433.614,433.27,647.319,568.575,168.466,433.532,463.382,642.182,567.966,170.74,403.712,444.473,602.909,568.871,175.354,423.136,423.799,590.736,526.595,146.514,439.569,469.793,624.67,600.75,182.709
192,433.014,472.264,635.093,536.649,179.223,450.85,466.385,622.065,539.217,159.794,433.702,433.38,647.443,569.39,168.538,433.623,463.479,642.3,568.414,170.861,403.802,444.573,603.043,569.29,175.441,423.222,423.876,590.839,526.911,146.579,439.683,469.896,624.781,602.004,182.962
193,432.416,471.66,634.613,536.256,179.044,450.252,465.769,621.576,538.764,159.644,433.182,432.734,646.907,568.752,168.383,433.089,462.911,641.779,567.901,170.701,403.274,443.986,602.667,568.741,175.279,422.712,423.425,590.383,526.537,146.457,439.009,469.301,624.316,601.156,182.75
194,432.018,471.258,634.291,535.983,178.919,449.855,465.359,621.277,538.481,159.546,432.836,432.305,646.555,568.401,168.28,432.734,462.533,641.436,567.6,170.605,402.922,443.594,602.415,568.396,175.169,422.372,423.124,590.089,526.299,146.375,438.561,468.903,624.018,600.692,182.618
195,432.549,471.795,634.705,536.127,178.975,450.385,465.906,621.628,538.477,159.603,433.298,432.878,646.99,568.134,168.357,433.208,463.037,641.863,567.606,170.621,403.391,444.115,602.657,568.494,175.236,422.825,423.522,590.47,526.312,146.423,439.159,469.424,624.398,600.174,182.544
196,431.377,470.61,633.754,535.353,178.623,449.214,464.697,620.775,537.657,159.305,432.278,431.611,645.931,567.231,168.035,432.161,461.923,640.834,566.751,170.319,402.356,442.96,601.842,567.553,174.904,421.824,422.471,589.609,525.6,146.165,437.837,468.231,623.528,599.044,182.156
197,431.96,471.199,634.226,535.756,178.807,449.796,465.298,621.2,538.455,159.578,432.785,432.242,646.589,567.892,168.324,432.681,462.478,641.467,567.436,170.77,402.87,443.543,602.671,568.071,175.187,422.321,423.097,590.047,526.309,146.444,438.494,468.902,623.961,600.016,182.605
198,431.535,470.769,633.902,535.678,178.781,449.372,464.86,621.011,538.418,159.49,432.415,431.783,646.196,568.37,168.211,432.302,462.074,641.081,567.445,170.611,402.495,443.121,602.286,568.127,175.095,421.958,422.606,589.765,526.237,146.333,438.015,468.441,623.69,600.768,182.627
base,432.221,471.463,634.439,536.043,178.944,450.058,465.568,621.39,538.429,159.552,433.013,432.524,646.697,568.282,168.291,432.915,462.725,641.575,567.598,170.597,403.101,443.792,602.429,568.429,175.178,422.545,423.272,590.229,526.256,146.375,438.789,469.09,624.159,600.465,182.556
