real_name,obd_irr_paddy_20160531,obd_irr_paddy_20160630,obd_irr_paddy_20160731,obd_irr_paddy_20160831,obd_irr_paddy_20160930,obd_irr_paddy_20170531,obd_irr_paddy_20170630,obd_irr_paddy_20170731,obd_irr_paddy_20170831,obd_irr_paddy_20170930,obd_irr_paddy_20180531,obd_irr_paddy_20180630,obd_irr_paddy_20180731,obd_irr_paddy_20180831,obd_irr_paddy_20180930,obd_irr_paddy_20190531,obd_irr_paddy_20190630,obd_irr_paddy_20190731,obd_irr_paddy_20190831,obd_irr_paddy_20190930,obd_irr_paddy_20200531,obd_irr_paddy_20200630,obd_irr_paddy_20200731,obd_irr_paddy_20200831,obd_irr_paddy_20200930,obd_irr_paddy_20210531,obd_irr_paddy_20210630,obd_irr_paddy_20210731,obd_irr_paddy_20210831,obd_irr_paddy_20210930,obd_irr_paddy_20220531,obd_irr_paddy_20220630,obd_irr_paddy_20220731,obd_irr_paddy_20220831,obd_irr_paddy_20220930
182,23.4824,497.064,658.652,663.693,31.0064,426.356,534.508,623.917,611.242,180.215,381.176,482.23,653.991,598.509,90.3186,342.19,604.212,564.468,666.071,173.296,157.284,476.865,619.616,684.053,218.874,293.466,561.683,589.522,665.661,259.72,443.777,607.762,620.91,517.698,103.291
183,24.8451,497.616,660.425,663.988,31.6547,424.28,535.106,622.912,612.398,178.624,383.814,482.246,652.9,597.64,90.1391,338.487,603.465,565.121,666.389,174.57,156.394,476.964,620.836,682.134,218.331,295.81,560.831,587.995,665.288,260.625,442.818,607.959,619.733,513.828,104.956
184,24.5066,499.252,656.948,662.19,30.2637,427.635,534.888,624.795,611.141,179.348,383.17,485.228,653.431,598.644,90.7297,340.558,603.266,564.004,664.532,173.674,158.672,477.788,620.001,683.676,216.725,294.049,563.482,589.871,666.486,259.875,442.63,608.113,619.059,516.097,103.356
185,28.8528,497.955,658.829,662.969,31.5861,426.322,535.273,623.052,611.193,179.424,381.964,482.975,653.084,598.133,89.3675,339.774,603.692,564.911,665.195,174.979,158.956,476.828,621.209,684.435,216.754,296.116,562.341,587.946,667.725,260.529,442.989,608.833,618.223,515.708,102.909
186,25.1734,496.181,659.481,661.978,32.6441,424.911,534.681,623.872,612.075,179.156,383.688,483.185,652.532,598.028,90.1053,342.886,603.658,564.998,667.214,175.071,157.646,477.29,619.96,683.912,217.981,295.143,562.497,588.133,666.835,260.8,443.477,607.466,617.468,513.95,104.748
187,26.2539,496.543,659.766,661.971,31.4196,426.35,533.406,623.796,611.373,179.891,381.609,481.714,653.991,599.5,91.1172,342.015,604.628,564.111,664.725,175.081,156.771,475.75,621.748,685.492,220.292,292.906,561.522,587.54,667.968,260.455,442.519,608.293,618.277,515.997,103.482
188,24.4138,497.414,658.863,661.847,31.4453,426.092,535.01,622.187,610.252,178.587,384.675,482.68,652.73,598.868,90.688,342.106,602.726,564.332,665.723,173.177,157.807,475.242,621.672,683.115,218.583,293.014,562.755,588.837,667.23,259.947,441.366,607.065,619.316,516.588,102.232
189,25.8962,495.328,658.129,663.604,30.4333,425.03,535.264,622.779,611.166,179.983,382.403,484.082,652.203,597.611,91.1276,339.706,604.344,565.911,666.211,174.933,158.422,477.821,619.874,684.186,217.535,295.433,562.378,589.223,665.598,260.303,441.581,610.533,619.882,515.669,104.492
190,26.8704,497.075,658.465,662.797,32.5868,425.601,534.853,623.103,609.964,179.664,383.362,483.658,653.39,598.831,91.2792,341.377,602.077,564.731,665.072,174.875,157.312,477.716,618.365,683.436,219.448,293.148,563.044,588.801,666.965,260.839,443.12,606.787,619.741,515.89,103.098
191,27.1918,497.726,658.867,662.927,30.6106,426.425,534.256,622.646,612.458,179.698,381.699,483.283,653.18,598.538,91.6101,340.814,603.138,564.978,665.038,172.992,157.709,476.462,619.869,685.044,218.577,293.376,563.313,590.592,667.941,260.06,442.309,607.567,619.062,515.952,103.6
192,26.0137,498.499,656.878,661.83,29.8959,425.121,534.722,625.427,612.048,178.822,383.675,485.203,652.357,598.821,91.2631,341.653,604.702,566.145,665.512,175.542,158.341,477.978,616.601,682.774,217.937,295.45,561.569,590.727,669.133,260.207,442.248,607.67,620.364,516.645,103.716
193,24.9929,497.557,659.848,661.871,31.9634,425.316,534.941,622.364,612.3,178.837,383.1,482.427,653.254,599.747,89.8831,341.337,604.435,563.792,665.55,175.447,159.3,477.436,619.463,684.055,217.727,293.977,563.385,588.227,666.457,259.417,441.955,607.072,619.142,515.814,103.244
194,25.7998,497.996,658.843,662.234,30.2322,427.768,533.581,621.91,611.261,178.395,382.402,484.779,654.364,600.205,90.1986,340.436,604.376,564.809,664.982,174.397,155.998,477.531,620.466,685.1,219.745,295.315,561.56,588.949,668.373,259.935,442.164,607.358,619.053,516.281,103.365
195,27.1143,498.094,658.912,661.918,28.4967,425.088,534.989,622.357,611.745,178.871,383.421,482.607,653.46,597.573,89.2816,339.032,604.438,565.293,665.385,175.227,158.145,477.556,619.496,684.165,218.095,295.55,562.139,587.015,664.728,258.947,444.699,609.398,618.721,514.53,102.519
196,26.003,495.127,657.822,661.923,28.4775,426.149,533.03,623.517,611.151,180.341,380.983,483.546,652.552,598.775,90.3948,340.52,604.065,563.17,664.627,174.013,157.643,477.145,621.578,683.27,218.79,292.615,560.843,589.297,665.888,261.264,440.741,609.943,619.517,516.199,103.969
197,26.4748,496.123,658.33,660.683,27.6489,426.129,535.231,623.92,610.327,180.622,381.388,482.537,654.828,598.584,92.0086,340.77,602.762,565.467,667.958,174.418,157.134,475.677,620.101,684.884,220.03,292.268,562.029,589.596,666.792,258.552,442.987,609.358,618.15,515.708,103.895
198,25.1721,499.288,658.609,663.38,29.6553,424.734,532.867,622.01,611.841,178.836,383.625,482.817,652.632,598.366,90.8463,341.878,603.485,563.126,665.387,174.416,158.735,477.535,621.777,684.048,218.826,290.977,562.09,589.176,666.803,260.96,441.458,608.213,620.33,515.977,100.637
base,25.7465,497.425,658.431,662.53,30.7721,425.832,534.505,622.614,611.115,179.509,383.078,483.244,652.866,598.416,90.014,340.345,603.729,564.813,665.598,174.085,157.781,477.194,620.522,683.924,218.706,294.105,562.552,588.575,666.598,260.414,442.302,608.313,619.337,515.761,103.05
