real_name,obd_irr_paddy_20160531,obd_irr_paddy_20160630,obd_irr_paddy_20160731,obd_irr_paddy_20160831,obd_irr_paddy_20160930,obd_irr_paddy_20170531,obd_irr_paddy_20170630,obd_irr_paddy_20170731,obd_irr_paddy_20170831,obd_irr_paddy_20170930,obd_irr_paddy_20180531,obd_irr_paddy_20180630,obd_irr_paddy_20180731,obd_irr_paddy_20180831,obd_irr_paddy_20180930,obd_irr_paddy_20190531,obd_irr_paddy_20190630,obd_irr_paddy_20190731,obd_irr_paddy_20190831,obd_irr_paddy_20190930,obd_irr_paddy_20200531,obd_irr_paddy_20200630,obd_irr_paddy_20200731,obd_irr_paddy_20200831,obd_irr_paddy_20200930,obd_irr_paddy_20210531,obd_irr_paddy_20210630,obd_irr_paddy_20210731,obd_irr_paddy_20210831,obd_irr_paddy_20210930,obd_irr_paddy_20220531,obd_irr_paddy_20220630,obd_irr_paddy_20220731,obd_irr_paddy_20220831,obd_irr_paddy_20220930
188,423.243,462.374,627.185,530.107,176.254,441.078,455.284,614.912,532.74,157.498,425.19,422.66,638.755,561.724,165.988,424.708,454.182,633.83,561.487,168.781,395.171,434.51,596.784,561.273,172.781,414.867,416.29,583.093,521.222,144.63,428.66,459.048,617.514,592.641,180.037
189,438.782,478.094,640.148,541.823,181.488,456.616,472.335,627.135,545.256,161.577,438.722,439.611,654.065,576.142,170.276,439,468.958,648.027,574.069,172.708,408.901,451.289,607.642,575.592,177.361,428.151,428.273,594.046,532.146,148.114,446.116,474.985,627.328,608.879,184.399
190,438.782,478.094,639.832,540.672,180.973,456.616,472.335,626.31,543.478,161.34,438.722,439.612,652.967,574.074,170.233,439,468.959,647.582,572.889,172.605,408.901,451.294,607.447,573.946,177.173,428.151,428.287,595.118,530.87,147.988,446.116,475.835,629.264,607.917,185.09
191,438.782,478.094,639.75,540.592,180.936,456.616,472.335,626.164,543.078,161.229,438.722,439.611,652.624,573.334,170.09,439,468.958,647.333,572.401,172.287,408.901,451.286,606.98,573.747,177.043,428.151,428.265,595.042,530.292,147.828,446.116,475.764,629.03,606.772,184.718
192,438.782,478.094,639.782,540.77,181.019,456.616,472.335,626.312,543.435,161.289,438.722,439.611,652.691,574.164,170.137,439,468.958,647.381,572.775,172.38,408.901,451.286,607.075,574.099,177.101,428.151,428.265,595.094,530.587,147.874,446.116,475.764,629.113,608.023,184.948
193,438.782,478.094,639.775,540.807,181.036,456.616,472.335,626.248,543.626,161.349,438.722,439.611,652.75,574.112,170.199,439,468.958,647.429,572.821,172.475,408.901,451.291,607.271,574.138,177.169,428.151,428.279,595.065,530.793,147.947,446.116,475.81,629.082,608.002,185.053
194,438.782,478.094,639.922,541.247,181.239,456.616,472.335,626.659,544.394,161.472,438.722,439.611,653.415,575.032,170.253,439,468.959,647.716,573.384,172.627,408.901,451.292,607.473,574.73,177.266,428.151,428.28,595.24,531.368,148.034,446.116,475.814,629.746,609.323,185.288
195,438.782,478.094,639.75,540.53,180.906,456.616,472.335,626.163,543.076,161.24,438.722,439.611,652.651,573.189,170.108,439,468.958,647.361,572.333,172.29,408.901,451.288,607.079,573.674,177.056,428.151,428.271,595.044,530.305,147.846,446.116,475.783,629.026,606.551,184.722
196,438.782,478.094,639.778,540.384,180.833,456.616,472.335,626.232,542.847,161.194,438.722,439.611,652.687,573.16,170.097,439,468.958,647.391,572.257,172.262,408.901,451.288,607.079,573.545,177.023,428.151,428.269,595.056,530.239,147.829,446.116,475.776,629.111,606.775,184.75
197,438.782,478.094,639.761,540.552,180.916,456.616,472.335,626.179,543.433,161.378,438.722,439.612,652.769,573.392,170.222,439,468.959,647.469,572.632,172.634,408.901,451.296,607.453,573.732,177.161,428.151,428.292,595.053,530.646,148.004,446.116,475.852,629.028,607.058,184.995
198,438.782,478.094,639.8,540.807,181.036,456.616,472.335,626.306,543.781,161.39,438.722,439.612,652.831,574.39,170.248,439,468.959,647.505,573.005,172.628,408.901,451.294,607.464,574.181,177.208,428.151,428.286,595.125,530.97,148,446.116,475.834,629.142,608.43,185.177
base,438.782,478.094,639.758,540.692,180.983,456.616,472.335,626.178,543.383,161.303,438.722,439.611,652.696,573.712,170.165,439,468.958,647.394,572.63,172.408,408.901,451.29,607.187,573.901,177.119,428.151,428.276,595.05,530.576,147.906,446.116,475.801,629.043,607.351,184.917
